source_path,api_kind,product,platform,version,generator_hint,target_strategy,target_path,status,risk,blocker,notes
docs-api-reference/recording/_en/_cpp/struct.mdx,api-reference-mdx,recording,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/_en/_java/agoramediarecorder.mdx,api-reference-mdx,recording,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/_en/_java/agoraservice.mdx,api-reference-mdx,recording,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/_en/_java/enum.mdx,api-reference-mdx,recording,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/_en/_java/iagoramediartcrecordereventhandler.mdx,api-reference-mdx,recording,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/_en/_java/irecordervideoframeobserver.mdx,api-reference-mdx,recording,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/_en/_java/overview.mdx,api-reference-mdx,recording,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/_en/_java/struct.mdx,api-reference-mdx,recording,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/agoramediartcrecorder.java.mdx,api-reference-mdx,recording,java,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/agoraservice.java.mdx,api-reference-mdx,recording,java,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/api-overview.cpp.mdx,api-reference-mdx,recording,cpp,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/api-overview.java.mdx,api-reference-mdx,recording,java,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/enum.cpp.mdx,api-reference-mdx,recording,cpp,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/enum.java.mdx,api-reference-mdx,recording,java,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/iagoramediacomponentfactory.cpp.mdx,api-reference-mdx,recording,cpp,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/iagoramediartcrecorder.cpp.mdx,api-reference-mdx,recording,cpp,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/iagoramediartcrecordereventhandler.cpp.mdx,api-reference-mdx,recording,cpp,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/iagoramediartcrecordereventhandler.java.mdx,api-reference-mdx,recording,java,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/iagoraservice.cpp.mdx,api-reference-mdx,recording,cpp,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/irecordervideoframeobserver.cpp.mdx,api-reference-mdx,recording,cpp,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/irecordervideoframeobserver.java.mdx,api-reference-mdx,recording,java,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/struct.cpp.mdx,api-reference-mdx,recording,cpp,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/recording/struct.java.mdx,api-reference-mdx,recording,java,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,,blocked,high,API Reference ownership/source strategy must be confirmed before assigning final target path.,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/agoraservice-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/agoraservice-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/apidatatype-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/apidatatype-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/audioencodedframesender-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/audioencodedframesender-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/audioframeobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/audioframeobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/audiopcmdatasender-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/audiopcmdatasender-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/localaudiotrack-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/localaudiotrack-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/localuser-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/localuser-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/localuserobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/localuserobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/localvideotrack-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/localvideotrack-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/medianodefactory-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/medianodefactory-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/overview-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/overview-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/rtcconnection-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/rtcconnection-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/rtcconnectionobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/rtcconnectionobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/videoencodedframeobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/videoencodedframeobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/videoencodedimagesender-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/videoencodedimagesender-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/videoframeobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/videoframeobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/go-api/videoframesender-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/go-api/videoframesender-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/agoraservice-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/agoraservice-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/apidatatype-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/apidatatype-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/audioencodedframesender-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/audioencodedframesender-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/audiopcmdatasender-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/audiopcmdatasender-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/iaudioframeobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/iaudioframeobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/irtcconnectionobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/irtcconnectionobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/ivideoencodedframeobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/ivideoencodedframeobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/ivideoframeobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/ivideoframeobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/localaudiotrack-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/localaudiotrack-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/localuser-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/localuser-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/localuserobserver-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/localuserobserver-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/localvideotrack-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/localvideotrack-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/medianodefactory-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/medianodefactory-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/overview-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/overview-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/rtcconnection-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/rtcconnection-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/videoencodedimagesender-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/videoencodedimagesender-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/_en/python-api/videoframesender-en.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/_en/python-api/videoframesender-en.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/error-code.mdx,api-reference-mdx,rtc-server-sdk,,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/error-code.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/_remotevideotrack.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/_remotevideotrack.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/_videoencodedimagereceiver.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/_videoencodedimagereceiver.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/agoraservice.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/agoraservice.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/apidatatype.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/apidatatype.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/audioencodedframesender.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/audioencodedframesender.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/audioframeobserver.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/audioframeobserver.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/audiopcmdatasender.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/audiopcmdatasender.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/localaudiotrack.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/localaudiotrack.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/localuser.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/localuser.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/localuserobserver.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/localuserobserver.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/localvideotrack.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/localvideotrack.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/medianodefactory.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/medianodefactory.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/overview.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/overview.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/rtcconnection.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/rtcconnection.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/rtcconnectionobserver.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/rtcconnectionobserver.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/videoencodedframeobserver.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/videoencodedframeobserver.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/videoencodedimagesender.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/videoencodedimagesender.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/videoframeobserver.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/videoframeobserver.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/go-api/videoframesender.go.mdx,api-reference-mdx,rtc-server-sdk,go,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/go-api/videoframesender.go.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/_ivideoencodedimagereceiver.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/_ivideoencodedimagereceiver.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/_localusercopy.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/_localusercopy.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/_remotevideotrack.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/_remotevideotrack.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/_rtcconnectionobserver_backup.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/_rtcconnectionobserver_backup.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/agoraservice.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/agoraservice.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/apidatatype.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/apidatatype.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/audioencodedframesender.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/audioencodedframesender.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/audiopcmdatasender.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/audiopcmdatasender.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/iaudioframeobserver.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/iaudioframeobserver.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/irtcconnectionobserver.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/irtcconnectionobserver.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
docs-api-reference/rtc-server-sdk/python-api/ivideoencodedframeobserver.python.mdx,api-reference-mdx,rtc-server-sdk,python,,hand-authored-api-mdx,migrate as authored API reference Markdown after IA confirmation,content/docs/zh-CN/api-reference/rtc-server-sdk/python-api/ivideoencodedframeobserver.python.mdx,needs_review,medium,,generated=2026-07-02T10:27:25.467Z
